iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2011,,204.48,,,75.92,44.41,8.43,,,,,,,,1.33,1.11,5.33,11.23,9.08,15.34,64.14,,,,585.77,,,,,,,,,,,,,,,27.75,38.26,2.42,70.45,47.01,16.04,23.55,45.35,1.35,1.5,12.96,29.49,18.38,28.13,,,,,8.89,1.57,10.46,0.11,6.11,11.47,13.76,,,,,,5.11,6.47,32.46,3.67,0.8,4.33,70.49,12.27,0.76,4.12,,21,6.19,13.86,62.52,25.14,28.1,28.28,,99.29,44.38,,11599.61,,10.46,58.25,12.59,70.84,0.64,38.6,75,57,43.3,,,0,48.4,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2012,,208.67,,,,,,,,,,,,,,,,,,,,,,,616.75,,,,,,,,,,,,,,,28.39,43.63,27.65,69.02,55.85,19.59,25.25,49.86,1.5,1.6,13.96,39.53,21.03,28.4,,,,,8.77,1.55,10.32,0.11,7.53,10.27,16.88,,,,,,3.74,6.21,21.93,1.84,0.99,6.14,54.59,15.25,1.17,7.27,,15.58,5.32,14.26,56.94,24.61,19.94,39.75,,100,49.86,,13740.48,,10.32,42.31,14.49,56.8,0.54,36.71,75,,43.1,,,0,49.4,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2013,,208.51,,,,,,,,,,,,,,,,,,,,,,,669.09,,,,,,,,,,,,,,,27.86,41.95,31,66.28,54.34,21.34,24.15,49.24,1.54,1.51,14.11,39.59,27.09,27.87,,,,,7.88,3.48,11.37,0.11,9.06,11.21,19.83,,,,,,4.98,6,26.59,3.86,0.74,6.38,81.23,14.11,0.76,6.55,,13.29,4.18,14.16,56.57,23.08,18.9,37.58,,100,49.24,,13897.49,2.02,11.36,48.35,17.23,65.59,0.53,37.25,75,,41.1,,,0,51.6,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2014,,223.39,,,,,,,,,,,,,,,,,,,,,,,677.99,,,,,,,,,,,,,,,29.51,46.11,35.01,65.79,57.82,23.97,25.79,53.08,1.19,1.73,14.82,40.48,28.08,29.52,,,,,7.24,3.44,10.68,0.06,8.92,11.5,22.44,,4.48,,5.04,,,6,,,,,,16.62,,,,,4.06,13.24,55.59,22.52,,43.49,,,53.08,,14956.2,,10.67,38.44,22.71,61.17,0.52,36.86,,,41.6,,,0,51.2,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2015,,218.45,,,,,,,,,,,,,,,,,,,,,,,689.67,,,,,,,,,,,,,,,34.66,52.53,35.84,63.32,64.48,30.43,27.98,59.4,2.15,2.03,17.03,46.58,31.21,34.7,,,,,8.01,3.81,11.82,0.22,8.98,12.09,29.18,4.5,,,,,3.77,6.68,37.23,2.14,1.94,12.94,45.11,17.96,2.57,17.09,,25.53,3.41,14.08,58.36,22.15,29.74,42.14,,100,59.4,,14884.39,,11.71,32.78,21.58,54.37,0.62,37.27,,,41.8,,,0,51.4,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2016,,216.72,,,,,,,,,,,,,,,,,,,,,,,704.35,,,,,,,,,,,,,,,38.63,60.65,39.2,69.41,71.36,26.72,30.29,65.44,2.76,1.86,19.86,52.2,33.9,38.7,,,,,11.61,8.71,20.32,0.22,10.57,19.03,31.53,,2.64,,11.03,,7.63,7.5,37.42,5.81,2.24,12.28,65.29,22.1,2.83,15.54,,23.41,3.13,12.88,59.04,21.86,32.78,37.13,,94.79,65.44,,14312.7,2.68,20.34,33.19,16.79,49.98,0.65,42.08,,,43.6,,,0,21.7,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2017,,203.04,,,80.78,36.2,27.49,4.74,8.38,4.51,32.69,70.73,20.56,46.55,,,,19.87,,15.96,60.8,50.02,4.7,3.76,714.47,7.53,,,,,,,,,,,,,,38.47,57.46,38.01,65.63,67.51,30.09,33.17,60.62,2.46,2.16,20.83,50.61,34.05,38.54,,,,,11.61,8.71,20.33,0.2,12.81,18.19,31.72,,3.44,,6.55,,3.25,7.5,35.36,2.09,1.09,6.47,57.24,19.59,1.51,8.99,,17.38,2.87,13.21,63.46,21.01,37.24,37.41,,100,60.62,,13946.49,,19.63,29.81,18.67,48.48,0.58,38.94,,,,,,0,,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2018,,195.05,,,,,,,,,,,,,,,,,,,,,,,714.18,,,,,,,,,,,,,,,38.92,58.09,36.1,64.14,66.55,32.47,30.11,60.97,2.41,2.18,20.21,49.91,31.87,39.04,,,,,10.98,8.23,19.21,0.21,10.38,16.86,30.33,3.46,2.2,6.46,7.11,,,7.59,,,,,,19.18,,,,,3.04,12.1,63.83,20.88,,51.97,,,60.97,,13813.8,,19.1,29.47,13.07,42.65,0.58,36.17,,,,,,,,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2019,,188.66,,,,,,,,,,,,,,,,,,,,,,,725.16,,,,,,,,,,,,,,,40.66,57.97,37.68,68.7,68.45,26.4,33.16,64.09,2.75,2.44,21.89,52.4,33.6,40.74,,,,,7.54,8.4,15.94,0.2,12.23,15.82,33.73,1.26,1.26,10.02,10.02,,,7.75,35.27,,,,60.53,17.16,,,,23.68,2.9,12.36,63.44,21.16,42.27,48.91,,93.27,64.09,,13912.24,,15.49,23.67,13.36,37.13,0.6,42.23,,,,,,,,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2020,,181.29,,,,,,,,,,,,,,,,,,,,,,,712.1,,,,,,,,,,,,,,,45.28,67.4,42.29,68.23,81.92,31.39,,75.57,3,2.61,24.22,58.13,36.47,45.36,,,,,8.13,10.22,18.35,0.22,13.24,17.5,32.22,,,,,,4.71,5.06,34.38,3.55,-0.91,-5.05,73.33,21.16,-0.6,-3.37,,18.66,3.2,11.85,59.92,17.05,45.87,72.86,,93.51,75.57,,14785.92,,18.46,22.96,14.09,37.14,0.91,47.9,,,,,,,,,
TTO,TT,369,Trinidad and Tobago,Latin America & Caribbean,High income,2021,,176.95,,,,,,,,,,,,,,,,,,,,,,,707.78,,,,,,,,,,,,,,,46.1,69.63,44.54,68.39,83.2,32.18,,76.93,,,,60.04,,,,,,,,,,,,,,,3.81,,7.05,,4.04,,36.65,2.66,1.15,6.69,60.36,,1.64,9.53,,21.36,,,59.93,,39.55,,,92.56,76.93,,13965.01,,18.47,20.72,16.86,37.62,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.12,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.32,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.55,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.74,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.68,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.62,33.95,0.58,79.08,31.85,8.98,,21.58,,,,29.2,,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.23,,,,,,20.41,,2196.77,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.69,37.57,0.59,80.48,34.31,9.11,,22.98,,,,33.28,,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.59,,,,,,21.71,,2401.86,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.85,39.52,0.86,83.11,34.96,8.03,,23.69,,,,35.71,,35.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.47,,,,,,22.42,,2477.89,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.93,39.17,1.24,84.69,35.22,7.08,,23.94,,,,36.17,,36.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.77,,,,,,22.72,,2666.55,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,38.96,1.58,84,35.21,7.42,,24.47,,,,36.18,,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.15,,,,,,23.2,,2665.62,,,,,,,,,,,,,,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72,37.97,2.03,85.22,34.4,6.59,,24.46,,,,35.75,,35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.99,,,,,,23.26,,2752.88,,,,,,,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.32,35.71,2.27,86.25,35.75,5.69,,25.75,,,,34.58,,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.95,,,,,,24.49,,3499.6,,,,,,,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09,34.96,2.53,88.25,34.97,4.66,,25.27,,,,33.62,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.16,,,,,,23.52,,3977.47,,,,,,,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.38,38.63,3.25,90.15,39.32,4.22,,28.76,,,,37.62,,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.94,,,,,,26.46,,4824.89,,,,,,,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47,36.63,3.81,92.24,38.16,3.08,,28.23,,,,37.28,,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.95,,,,,,25.37,,6135.34,,,,,,,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65,41.47,4.68,93.86,42.51,2.71,,32.22,,,,43.33,,43.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.79,,,,,,28.05,,6874.66,,,,,,,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.18,42.87,6.42,94.56,44.51,2.47,,33.72,,,,45.6,,45.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.38,,,,,,29.16,,7519.41,,1.11,,,,3.16,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79,44.44,7.14,95.46,44.64,2.11,,33.73,,,,46.93,,47.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.93,,,,,,29.06,,8380.42,0.2,1.19,,,,3.29,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.73,45.2,8.26,95.56,47.42,2.1,,36.32,,,,48,,48.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.56,,,,,,31.15,,9453.98,0.44,1.47,,,,3.7,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23,43.14,8.72,96.5,46.99,1.56,,36.96,,,,45.95,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.42,,,,,,31.71,,9911.42,,1.22,,,,3.94,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.69,43.45,8.21,97.01,45.48,1.34,,36.11,,,,45.9,,46.45,,,,,,,,,,,,,,,,,,,,,,,,5.27,,,,,,,119.82,,,,,,31.46,,9768.11,,1.02,,,,3.64,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.19,48.08,8.42,97.66,47.55,1.15,,37.09,,,,50.62,,51.3,,,,,,,,,,,,,,,,,,,,,,,,5.38,,,,,,,131.22,,,,,,32.16,,8949.58,,0.74,,,,4.28,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93,51.85,9.37,97.15,49.51,1.52,,37.66,,,,55.3,,56.3,,,,,,,,,,,,,,,,,,,,,,,,5.41,,,,,,,141.69,,,,,,32.42,,8675.72,,0.75,,,,4.58,,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.19,53.11,11.68,98.07,49.15,1.05,,37.7,,,,58.87,,60.14,,,,,,,,,,,,,,,,,,,,,,,,5.37,,,,,,,146.5,,,,,,32.21,,8290.79,0.72,1.45,,,,4.31,13.8,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.16,53.47,13.52,98.4,48.68,0.87,,37.65,,,,60.68,,62.52,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,147.04,,,,,,32.07,,7497.89,,1.45,,,,3.84,13.52,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.59,56.73,15.22,98.76,50.46,0.71,,39.1,,,,64.81,,66.8,,,,,,,,,,,,,,,,,,,,,,,,6.49,,,,,,,147.21,,,,,,33.69,,9382.7,-0.29,1.45,,,,3.22,17.88,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18,60.21,16.81,98.58,52.81,0.87,,41.78,,,,68.99,,71.19,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,147.8,,,,,,35.3,,8926.85,,1.43,,,,3.85,18.35,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,57.84,,98.49,47.45,0.89,,36.59,,,,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,7.14,,,,,,,136.62,,,,,,36.59,,9309.47,-0.1,1.32,,,,4.73,18.15,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.37,58.91,,99.05,51.74,0.57,,41.35,,,,51.37,,,,,,,0.99,1.94,2.93,,,,,,,,,,,,,,,,,6.87,,,,,,,124.25,,,,,,41.35,,9071.3,1.94,2.93,,,,4.93,14.54,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.89,66.34,,99.16,53.95,0.56,,43.91,,,,58.89,,,,,,,0.94,1.94,2.88,,,,,,,,,,,,,,,,,6.8,,,,,,,134.11,,,,,,43.91,,9941.42,,2.88,,,,4.45,13.23,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.08,62.13,,99.05,51.5,0.59,,41.21,,,,55.08,,,,,,,0.3,1.59,1.9,,,,,,,,,,,,,,,,,6.44,,,,,,,133.65,,,,,,41.21,,10903.76,-0.49,1.9,,,,4.48,10.66,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.76,60.35,,98.7,48.99,0.79,,38.51,,0.93,,53.76,,,,,,,0.31,1.5,1.81,,,,,,,,,,,,,,,,,6.04,,,,,,,139.59,,,,,,38.51,,10834.16,,1.81,,,,4.01,9.73,,,,,,1,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,57.91,12.17,98.55,49,0.85,,39.23,0.1,0.92,,66.17,,66.17,,,,,0.26,1.26,1.52,,,,,,,,,,,,,,,,,3.56,,,,,,,146.73,,,,,,36.81,,10912.16,,1.52,,,,3.43,8.07,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.93,57.58,13.25,98.57,48.94,0.83,,39.92,0.1,1.03,,67.18,,67.18,,,,,0.31,1.34,1.65,,,,,,,,,,,,,,,,,3.35,,,,,,,145.01,,,,,,37.19,,10307.81,,1.65,,,,3.06,7.97,,,,,,0,,,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.81,57.25,13.73,98.98,48.98,0.59,,40.37,0.11,1.05,,67.54,,67.54,,1.76,,,2.25,0.16,2.41,,,,,,,,,,,,,,,,,3.15,,,,,,,142.78,,,,,,37.69,,11442.09,-1.09,2.41,,,,4.02,9.85,,,,,,0,,2.23,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.39,56.39,14.05,99.12,48.42,0.5,,39.35,0.11,1.1,,68.43,,68.43,22.34,3.71,,,4.41,0.14,4.55,,,,,,,,,,,,,,,,,1.84,,,16.62,,,,148.2,,,,,,36.7,,12398.63,,4.55,27.63,11.23,38.86,3.77,9.52,36,,,,,0,,2.63,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.16,50.69,14.08,98.94,48.99,0.54,,39.88,0.11,1.09,,63.24,,63.24,19.21,1.03,,,4.25,0.13,4.38,,,,,,,,,,,,,,,,,1.41,,,5.35,,,,131.88,,,,,,37.27,,12928.79,,4.38,29.56,9.48,39.04,3.76,10.25,36,,,,,0,,3.02,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.94,48.91,13.01,99.48,47.15,0.25,,39.32,0.11,1.07,,58.94,,58.94,10.78,0.95,,,5.89,0.12,6.01,,,,,,,,,,,,,,,,,2.97,,,8.8,,,,123.9,,,,,,37.08,,12811.39,,6.01,24.6,8.19,32.79,3.3,14.17,33,,,,,0,,3.41,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49,48.73,13.33,99.18,46.52,0.4,,38.86,0.11,1.05,,59.82,,59.91,9.97,0.74,,,6.15,0.11,6.26,,,,,,,,,,,,,,,,,2.24,,,7.45,,19.5,,128.79,11.7,,,,,36.1,,14029.7,,6.26,28.17,8.82,36.99,3.29,13.92,33,,,,,0,,3.79,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49,49.95,12.9,99.25,50.4,0.38,,41.73,0.11,1.04,,59.38,,59.47,,,,,6.78,0.11,6.89,4.64,0.21,,,,,,,,,,,,,,,3.46,,,,,18.8,,119.85,11.6,,,,,38.79,,14262.83,,6.89,23.27,7.16,30.43,3.32,15.66,33,,,,,0,,4.58,
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,58.7,6.51,99.1,52.36,0.53,,43.56,0.12,1.08,,59.9,,59.99,,,,,6.99,0.12,7.11,4.62,0.21,,,1.28,,,,,3.37,,35.45,2.52,1.24,12.08,54.19,5.3,1.53,14.92,,38.5,21.6,,129.34,13.3,23.92,49.2,10.74,45.06,41.29,63.8,14014.26,-0.21,7.11,21.48,7.22,28.7,3.71,14.96,38,,,,,0,,4.53,22.22
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.88,62.18,6.55,99.13,53.9,0.54,,44.94,0.13,1.05,0.44,61.43,,61.51,,,,,8.13,0.11,8.25,2.15,0.2,,,0.1,,,,,3.09,,36.34,2.4,1.16,11.73,55.3,7.64,1.45,14.69,,36.5,21,7.5,129.32,10.6,23.09,47.4,11.66,44.78,42.44,65.04,14455.24,,8.25,20.69,7.19,27.88,4.2,13.08,38,,,,,0,,4.59,-2.78
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.64,62.53,6.59,99.26,54.55,0.47,,45.51,0.14,1.18,0.53,62.23,,62.3,,,,,11.23,0.11,11.33,2.15,0.22,,,1.4,,,,,2.89,,39.06,2.59,0.72,7.55,59.98,7.2,0.89,9.28,,34.85,21.4,7.7,130.13,9.8,20.63,43.9,12.75,44.92,42.76,65.01,16300.77,,11.33,23.04,7.57,30.61,4.62,16.26,44,,,,,0,,4.66,-10.34
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.11,62.38,5.57,99.66,53.91,0.22,,45.18,0.13,1.23,0.63,60.68,,60.75,,,,,11.63,0.09,11.73,2.25,0.2,,,0.01,,,,,2.82,,36.63,2.63,0.69,7.21,64.47,7.51,0.86,8.97,,34.78,24.2,,129.56,9.3,18.76,44.1,8.6,45.73,42.53,66.75,18768.91,,11.73,25.52,7.72,33.24,4.55,21.86,44,,,,,0,,4.52,-2.73
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2004,,11.8,,,,,,,,,,,,,,,,,,,,,,,8.31,,,,,,,,,,,,,,,55.27,63.46,3.61,99.61,53.7,0.25,,44.83,0.15,1.21,0.63,58.89,,58.95,,,,,,,,2.11,0.19,,,1.12,,,,,2.91,,34.17,2.58,0.48,5.08,63.12,8.41,0.6,6.37,,32.6,23.6,,128.24,11.6,20.62,45.1,7.26,46.24,43.1,66.58,20028.3,-0.08,11.63,30.25,7.66,37.91,4.59,22.53,44,,,,,0,,4.39,12.92
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2005,620.26,12.1,,,,,,,,,,,,,,,,,,,,,,,9.68,,,,,,,,,,,,,,,55.52,63.57,2.71,99.68,54.96,0.2,,45.28,0.15,1.26,0.6,58.23,,58.29,,,,,,,,2.46,0.17,,,,,,,,2.88,,33.56,2.32,0.53,5.77,57.85,8.26,0.64,6.94,,32.81,20.9,,126.61,12.4,22.24,46.8,6.9,44.83,43.85,65.37,18797.89,,11.62,25.3,7.18,32.48,4.32,18.8,50,29,,2.02,,0,,4.45,14.52
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2006,615.17,12.89,,,,,,,,,,,,,,,,,,,,,,,11.05,,,,,,,,,,,,,,,54.73,62.85,2.54,99.19,55.95,0.52,,46.15,0.17,1.31,0.6,57.26,,57.33,,,,,,,,3.31,0.17,0.1,,1.31,,,,,3.34,,33.46,2.53,0.01,0.08,54.77,8.27,0.16,1.8,,30.46,,,121.97,,23.82,,7.01,44.02,44.87,64.26,21437.68,,10.29,35.94,8.36,44.3,4.39,20.34,50,27,,,,0,,4.71,32.24
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2007,627.5,13.6,,,,,,,,,,,,,,,,,,,,,,,14.11,,,,,,,,,,,,,,,55.14,63.97,2.64,99.67,57.81,0.21,,48.12,0.19,1.3,0.58,57.78,,57.84,,,,,,,,3.85,0.17,0.14,,0.67,,,,,3.48,,31.83,2.5,0.26,9.67,53.41,8.98,0.48,12.14,,33.11,,,118.09,,26.3,,8.07,44.35,46.69,64.14,24643.77,,9.79,37.75,8.67,46.42,4.41,18.56,50,26,,,0.86,0,,4.95,27.94
TUN,TN,744,Tunisia,Middle East & North Africa,Lower middle income,2008,644.27,14.32,,,,,,,,,,,,,,,,,,,,,,,15.72,,,,,,,,,,,,,,,57.24,65.89,2.59,99.7,59.85,0.2,,50.07,0.2,1.29,0.8,59.83,,59.88,,,,,,,,3.49,0.15,0.12,,1.31,,,,,3.33,,32.45,2.15,1,11.81,48.26,8.78,1.2,14.17,,32.3,,,117.77,,25.73,,9.33,43.73,48.6,63.42,26327.94,-0.08,8.73,15.95,7.16,23.12,4.41,17.55,50,27,,,0.83,0,,4.8,16.39
